Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
United States,USA,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.169981,,,,,,,,,,4.102634,,,,,,,,,,,,,
Upper middle income,UMC,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.449847143567151,,,,,,,,,,6.71233500656551,,,,,,,,,,,,,
Uruguay,URY,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.774252,,,,,,,,,,4.706931,,,,,,,,,,,,,
Uzbekistan,UZB,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005100727,,,,,,,,,,0.000511343,,,,,,,,,,,,,
Vanuatu,VUT,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.75522,,,,,,,,,,10.84096,,,,,,,,,,,,,
"Venezuela, RB",VEN,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.586734,,,,,,,,,,3.67944,,,,,,,,,,,,,
Vietnam,VNM,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.80487,,,,,,,,,,42.81091,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.94076,,,,,,,,,,21.93975,,,,,,,,,,,,,
West Bank and Gaza,WBG,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.20395,,,,,,,,,,11.2353,,,,,,,,,,,,,
World,WLD,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.607655439391349,,,,,,,,,,6.56751581877756,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.844212,,,,,,,,,,1.844291,,,,,,,,,,,,,
Zambia,ZMB,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,
Zimbabwe,ZWE,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,
